drug_name,targets,shared_by,shared_by_cid,shared_by_smiles
D0W5HK,T59328,D0B4PH,2426,C1=CC(=CC(=C1)Br)NC2=NC=NC3=CC(=C(C=C32)N)N
D0W5HK,T59328,D05ARF,5328077,C1=CC=C(C=C1)CNC2=NC=NC3=CC(=NC=C32)N
D0W5HK,T59328,D0K7GD,5328045,C1=CC(=CC(=C1)Br)NC2=NC=NC3=C2C=CC(=C3)N
D0W5HK,T59328,D0F6FZ,10494722,CC1=CC(=CC=C1)NC2=NC=NC3=C2C=CC(=C3)NC(=O)C=C
D0W5HK,T59328,D0J9WO,135402838,C1=CC(=CC(=C1)Br)NC2=C3C=C(C(=O)C=C3NC=N2)O
D0W5HK,T59328,D0Y2AM,5328038,C1=CC(=CC(=C1)Br)NC2=NC=NC3=C2C(=CC=C3)[N+](=O)[O-]
D0W5HK,T59328,D00VZA,5328763,C1=CC=C(C=C1)C(=O)C(=CC2=CC(=C(C=C2)O)O)C#N
D0W5HK,T59328,D01NTW,5328768,C1=CC(=C(C=C1C=C(C#N)C(=O)N)O)O
D0W5HK,T59328,D0NH7M,2057,C1=CC(=C(C=C1C=C(C#N)C(=O)C2=CC(=C(C=C2)O)O)O)O
D0W5HK,T59328,D01WDI,6603129,C1=CC=C(C=C1)CNC2=NC=NC3=CC=CC=C32.Cl
D0W5HK,T59328,D01VFR,4708,C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br
D0W5HK,T59328,D01WYI,9995195,CC1=CC(=CC=C1)NC2=NC=NC3=C2C=C(C=C3)NC(=O)C=C
D0W5HK,T59328,D02RIG,5328755,C1CC(=C(C#N)C#N)C2=C1C(=C(C=C2)O)O
D0W5HK,T59328,D07IHD,5328753,C1CC(=C(C#N)C#N)C2=CC(=C(C=C21)O)O
D0W5HK,T59328,D0B8DE,135469328,C1=CN=CC=C1C2=CN=C3C=C(C(=CC3=C2)O)O
D0W5HK,T59328,D0D9TU,3894,C1=CC=C(C(=C1)CN(CC2=C(C=CC(=C2)O)O)C3=CC(=C(C=C3)O)C(=O)O)O
D0W5HK,T59328,D0P2GE,18770812,COC1=C(C=C2C(=C1)C(=NC=N2)C#CC3=CC=CC=C3)OC
D0W5HK,T59328,D04LXG,44442183,CCOC1=C(C=C2C(=C1)C(=NC=N2)C=CCCCC3=CC=CC=C3)OCC
D0W5HK,T59328,D03CVQ,44442182,CCOC1=C(C=C2C(=C1)C(=NC=N2)C=CCCC3=CC=CC=C3)OCC
D0W5HK,T59328,D01WXV,44442181,CCOC1=C(C=C2C(=C1)C(=NC=N2)C=CC3=CC=CC=C3)OCC
D0W5HK,T59328,D0S9QP,44442180,COC1=C(C=C2C(=C1)C(=NC=N2)C#CC3=CC=CC=C3C4=CC=CC=C4)OC
D0W5HK,T59328,D00WZG,44442168,COC1=C(C=C2C(=C1)C(=NC=N2)C#CCOC3=CC=CC=C3)OC
D0W5HK,T59328,D0K2VO,44442165,COC1=C(C=C2C(=C1)C(=NC=N2)C#CCCC3=CC=CC=C3)OC
D0W5HK,T59328,D0EP1G,5714572,C1=CC=C2C(=C1)C(=CC3=CN=CN3)C(=O)N2
D0W5HK,T59328,D0EK0G,11572699,COC1=CC=C(C=C1)C2=C(C(=O)NC2=O)C3=CC=CC=C3
D0W5HK,T59328,D00TZD,2776,CC#CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br
D0W5HK,T59328,D0W2PQ,44406548,C=CC(=O)NC1=CC(=C(C=C1)C(=O)NC2=CC(=CC=C2)Br)O
D0W5HK,T59328,D03WEN,11717472,C=CC(=O)NC1=CC(=C(C=C1)O)C(=O)NC2=CC(=CC=C2)Br
D0W5HK,T59328,D0X4UE,10220590,CC1=CC(=CC=C1)NC2=NC=NC3=C2C=C(C=C3)N
D0W5HK,T59328,D06AOY,15422868,C1=CC=C(C=C1)C2=C(C(=O)NC2=O)C3=CNC4=CC=CC=C43
D0W5HK,T59328,D09XIL,11396738,COC1=CC=C(C=C1)N2CC3=CN=C(N=C3N(C2=O)C4CCC(C4)O)NC5=CC=C(C=C5)F
D0W5HK,T59328,D00NYT,10946795,COC1=CC=C(C=C1)C2=C(C(=O)NC2=O)C3=CC=C(C=C3)OC
D0W5HK,T59328,D0C3WY,2752461,C1=CC=C(C=C1)C2=C(C(=O)NC2=O)C3=CC=CC=C3
D0W5HK,T59328,D06UEK,15984068,C1=CC=C(C=C1)CCN2C(=CC3=CC=C(C=C3)O)C(=O)NC2=O
D0W5HK,T59328,D0P3JW,447700,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC=CC(=C4)CO
D0W5HK,T59328,D0GW4Q,5330524,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC=C(C=C4)F
D0W5HK,T59328,D0D5EW,5311104,CC1=C(C=CC(=C1)NC2=NC=C3C=C(C(=O)N(C3=N2)C)C4=C(C=CC=C4Cl)Cl)F
D0W5HK,T59328,D0ZT9D,6450172,CCC(C)C=CC(=O)C(=O)C=CC=CC=CC=CC=CC=CC1CC(C(O1)C(=O)O)O
D0W5HK,T59328,D0W6CE,10644450,CCC(C)C1C(C2C(CC(CC2(C(=O)C1(C)O)O)(C)O)C)(C)C(=O)C=COC
D0W5HK,T59328,D0KN1L,14021709,CC(C(=O)CCl)NC(=O)OCC1=CC=CC=C1
D0W5HK,T59328,D0G4HR,14862522,C1=CC(=CC=C1C=C[N+](=O)[O-])OS(=O)(=O)C2=CC=C(C=C2)C(=O)O
D0W5HK,T59328,D0W1BE,638437,C1=CC(=CC=C1C=C[N+](=O)[O-])O
D0W5HK,T59328,D0A0JL,2052,C1=CC(=C(C=C1C=C(C#N)C#N)O)O
D0W5HK,T59328,D0Q3GG,3034797,C1=CC(=C(C=C1C=C(C#N)C(=S)N)O)O
D0W5HK,T59328,D0O9UR,222082,COC1=C(C=CC(=C1)C=C[N+](=O)[O-])O
D0W5HK,T59328,D0K2YY,3260632,CC(=CC1=CC(=C(C=C1)O)O)[N+](=O)[O-]
D0W5HK,T59328,D0L3SN,5487258,C1=CC(=C(C=C1C=C[N+](=O)[O-])O)O
D0W5HK,T59328,D0J5SK,5328819,C1=CC(=CC(=C1)Cl)NC2=NC=NC3=C2C=C(C=C3)Cl
D0W5HK,T59328,D0DF3Z,2808977,CC1=CC(=CC=C1)NC2=NC=NC3=CC(=C(C=C32)OC)OC
D0W5HK,T59328,D04HGN,2809539,C1=CC(=C(C(=C1)Cl)OCC2=NOC(=N2)CSC3=NN=CN3C4=CC=C(C=C4)C(F)(F)F)Cl
D0W5HK,T59328,D07CZM,2810910,C1=CC=C(C=C1)COC2=CC=C(C=C2)N3C(=O)NN=C3SCCS(=O)(=O)C4=CC=CC(=C4)C(F)(F)F
D0W5HK,T59328,D0I7RA,11696664,COC1=C(C=C2C(=C1)C(=NC=N2)C3=CNC4=C3C=C(C=C4)Br)OC
D0W5HK,T59328,D0N8TQ,10401956,C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC=CC=C3
D0W5HK,T59328,D0C9KC,10850934,C1=CC(=CC(=C1)Cl)C2=COC3=CC(=CC(=C3C2=O)O)O
D0W5HK,T59328,D0P0JW,155886229,CCC(C)C(C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CS)C(=O)NC(CCC(=O)N)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)NC(CC4=CNC5=CC=CC=C54)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)O)NC(=O)C(CC6=CC=C(C=C6)O)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C(CS)NC(=O)C(CC(=O)N)NC(=O)C(CS)NC(=O)C(C)NC(=O)C(CC7=CC=C(C=C7)O)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)CC)NC(=O)C(CC8=CC=C(C=C8)O)NC(=O)C(CCSC)NC(=O)C(CS)NC(=O)C(C(C)C)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CC9=CN=CN9)NC(=O)C(CC(C)C)NC(=O)C(CS)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CC1=CN=CN1)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C1CCCN1C(=O)C(CS)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC(=O)N)N
D0W5HK,T59328,D03QTP,1697,C1=CC=C(C=C1)NC2=C(C=C3C(=C2)C(=O)NC3=O)NC4=CC=CC=C4
D0W5HK,T59328,D02RZL,124437,C1=CC=C(C=C1)CCCC(C2=CC=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)SCC(=O)O
D0W5HK,T59328,D0A9OV,6444692,C1=CC(=CC=C1CCCCN2C=CN=N2)OCC3=COC(=N3)C=CC4=CC=C(C=C4)C(F)(F)F
D0W5HK,T59328,D0Q7HO,4705,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br)OC
D0W5HK,T59328,D07GFF,6918403,CC(C1=CC=CC=C1)NC2=NC=NC3=C2C=C(N3)C4=CC=C(C=C4)O
D0W5HK,T59328,D00RMC,6918508,CN1CCC(CC1)NC2=NC=C3C(=N2)C(=NC=N3)NC4=CC(=C(C=C4)F)Cl
D0W5HK,T59328,D04OLK,24739943,C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=C(C=C3)OCC4=CC(=CC=C4)F)Cl
D0W5HK,T59328,D0Z4RC,24756910,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCCCCCC(=O)NO
D0W5HK,T59328,D9FJ5V,154824631,C=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)OCCN5CCOCC5
D0W5HK,T59328,D02BYZ,71667668,CCC1=C(N=C(C(=N1)C(=O)N)NC2=CC=C(C=C2)N3CCC(CC3)N4CCN(CC4)C)OC5CCN(C5)C(=O)C=C
D0W5HK,T59328,D0R6UV,11349170,COC1=CC=CC(=C1)NC2=NC=NN3C2=C(C=C3)CN4CCC(C(C4)O)N
D0W5HK,T59328,D0P6DJ,151194,C1=CC=C2C(=C1)C(=NN=C2NC3=CC=C(C=C3)Cl)CC4=CC=NC=C4
D0W5HK,T59328,D0S3PO,6445562,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)F)Cl)C#N)NC(=O)C=CCN(C)C
D0W5HK,T59328,D0U4FF,10437018,CC1=C2C(=NC=NN2C=C1NC(=O)OCC3COCCN3)NC4=CC5=C(C=C4)N(N=C5)CC6=CC(=CC=C6)F
D0W5HK,T59328,D0YB3W,156414,C=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
D0W5HK,T59328,D00YER,25127713,COC1=C(C=C2C(=C1)N=CN=C2NC3=C(C(=C(C=C3)Cl)Cl)F)OC4CCN(CC4)C(=O)C=C
D0W5HK,T59328,DUW81M,51038316,CN1C=NC(=C1C[N+](C)(C)CC=CC(=O)NC2=NC=C3C(=C2)C(=NC=N3)NC4=CC(=C(C=C4)Cl)Br)[N+](=O)[O-]
D0W5HK,T59328,D00NYJ,42642648,CC1COC(=N1)NC2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=NC=CS5)Cl
D0W5HK,T59328,D0K7FY,123384342,CC1=NC=CC(=C1)C(=O)NC2=NC3=C(N2C4CCCCN(C4)C(=O)C=CCN(C)C)C(=CC=C3)Cl
D0W5HK,T59328,D0M4AV,57335384,CC(=O)N1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)NC4=CC(=CC=C4)NC(=O)C=C)C(F)(F)F)OC
D0W5HK,T59328,D0Q9CY,9915743,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)C=CCN(C)C
D0W5HK,T59328,DDH8L6,121280087,CN(C)CCN(C)C1=CC(=C(C=C1NC(=O)C=C)NC2=NC=CC(=N2)C3=CN(C4=CC=CC=C43)C5CC5)OC
D0W5HK,T59328,D06WRJ,44609731,C#CC1=CC(=CC=C1)NC2=NC=NC3=CC4=C(C=C32)OCCOCCOCCO4.Cl
D0W5HK,T59328,D0F0ZE,153241,COC1=C(C=CC(=C1)NC(=O)NC2=CC=CC(=C2)CNC(=O)OC3CCOC3)C4=CN=CO4
D0W5HK,T59328,D07YDE,4510,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-]
D0W5HK,T59328,D08CDI,208908,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
D0W5HK,T59328,D07POC,176870,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC
D0W5HK,T59328,D09XZB,123631,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
D0W5HK,T59328,D08TPS,56841751,CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(C(C)O)C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)NC(CS)C(=O)NC(C(C)C)C(=O)NC(C(C)CC)C(=O)NCC(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CO)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CS)C(=O)NC(CCC(=O)N)C(=O)NC(C(C)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC5=CNC6=CC=CC=C65)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)O)NC(=O)C(CC7=CN=CN7)NC(=O)C(CCSC)NC(=O)C(CS)NC(=O)C(C(C)C)NC(=O)CNC(=O)CNC(=O)C(CC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CS)NC(=O)C(CC8=CC=C(C=C8)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CC9=CC=C(C=C9)O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C1CCCN1C(=O)C(CS)NC(=O)CNC(=O)C1CCCN1C(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CO)NC(=O)C(CC(=O)N)N
D0W5HK,T59328,D03MNN,11341869,CN1CCN(CC1)CC2=CC(=CO2)C3=C(C=C4C(=C3)N=CC(=C4NC5=CC(=C(C=C5Cl)Cl)OC)C#N)OC
D0W5HK,T59328,D06XXH,11511120,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)C=CCN4CCCCC4
D0W5HK,T59328,D05UFG,10184653,CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4
D0W5HK,T59328,D0G6QF,3081361,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC
D0W5HK,T59328,D0U1ZV,67307512,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)C=CCN(C)C.C(=CC(=O)O)C(=O)O
D0W5HK,T59328,D0HO1S,6711154,C1=CC(=CC=C1NC2=C(C=C3C(=C2)C(=O)NC3=O)NC4=CC=C(C=C4)F)F
D0W5HK,T59328,D0Z2PC,90468938,COCCOC1=CC=C(C=C1)NC2=NC3=C(C=CN3)C(=N2)OC4=CC=CC(=C4)NC(=O)C=C
D04LKS,T08391,D0A7XQ,129860730,C1=CC(=CC=C1CSCC(=O)C2=CC=C(C=C2)C(=O)O)Br
D04LKS,T08391,D0IR6U,5494425,CC(C)(C)C1=NC2=C(N1)C3=C(C=C(C=C3)F)C4=C2C=CNC4=O
D04LKS,T08391,D0E5IP,3795,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)O)Br)OC
D04LKS,T08391,D0US9O,45275255,CC(C1=NC=C(C=N1)F)NC2=NC3=C(C=CN3)C(=N2)NC4=CN(C=N4)C
D04LKS,T08391,D02NNT,53232451,CC1=CC(=NN1)NC2=C(C=C(C(=N2)NC(C)C3=NC=C(C=C3)F)C#N)F
D04LKS,T08391,D0N8CN,168323704,CC1CN(CC(N1)C)C2=CC=C(C=C2)NC3=NC=C4C=CN(C4=N3)C5=CC(=C(C(=C5)F)CN6CCOCC6)F
D04LKS,T08391,D0OP3D,56965903,CC1=CC(=NN1)NC2=C(C=C(C(=N2)NC(C)C3=CC=C(C=C3)F)C#N)F
D04LKS,T08391,D0I3EY,11492186,C1=CC=C(C=C1)C2=CC3=C(C=C2)NN=C3N
D04LKS,T08391,D05MHL,44605611,C1=CC=C2C(=C1)C3=C4C(=CNC4=NC=C3)C(C(=O)N2)C5=CC=C(C=C5)O
D04LKS,T08391,D02UVS,5455,CN(C)C(=S)SSC(=S)N(C)C
D04LKS,T08391,DLW69V,74603,C1(C(C(C(C(C1Br)Br)Br)Br)Br)Br
D04LKS,T08391,D0GZ7B,5328779,C1=CC=C(C=C1)CNC(=O)C(=CC2=CC(=C(C=C2)O)O)C#N
D04LKS,T08391,D00RYA,16750271,C1CCN(C1)CCOC2=C3COCC=CCOCC4=CC=C(O4)C5=NC(=NC=C5)NC(=C3)C=C2
D04LKS,T08391,D08CNP,46892373,CC1=CC(=NN1)NC2=NC(=NC3=CC=CC=C32)C(C4=CC=C(C=C4)F)O
D04LKS,T08391,D00MYW,46866319,CC(C1=CC=C(C=C1)F)NC2=CC(=CC(=N2)NC3=NC=CN=C3)C4=CN(N=C4)C
D04LKS,T08391,D09AFI,53380437,C1CN(CCC1N2CC(C2)(CC#N)N3C=C(C=N3)C4=C5C=CNC5=NC=N4)C(=O)C6=C(C(=NC=C6)C(F)(F)F)F
D04LKS,T08391,D0DK8X,50922691,CCN1C(=CC2=C3C(=C(N=C21)NC4=NN(C(=C4)C)C)N=CN3C)C(=O)N(C5CC5)C6CC6
D04LKS,T08391,D05TSJ,46213929,CC1=CC(=NN1)NC2=NN3C(=C(N=C3C(=C2)CN4CCOCC4)C)CC5=C(C=C(C=C5)Cl)F
D04LKS,T08391,D0BI3N,44595079,CCS(=O)(=O)N1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C(C(=N3)NC4CC4)C(=O)N
D04LKS,T08391,D0MP0X,46861588,CC1=CC(=NN1)NC2=NC(=NC=C2Cl)NC(C)C3=NC=C(C=N3)F
D04LKS,T08391,DU10JI,72704611,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
D04LKS,T08391,D05AJT,57990869,C1CC(NC1)C(=O)NC2=CC=C(C=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5CCOCC5
D04LKS,T08391,D0GH3Q,9804992,CCN(CC)CC1=CC2=C(C=C1)C=C(C=C2)COC(=O)NC3=CC=C(C=C3)C(=O)NO
D04LKS,T08391,D0PN8H,73354318,C1CCN(C1)CCOC2=C3COCC=CCOCC4=CC(=CC=C4)C5=NC(=NC=C5)NC(=C3)C=C2
D04LKS,T08391,D0D5ZJ,25062766,C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC=C(C=C4)C(=O)NCC#N
D04LKS,T08391,D0G8BM,16722836,CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)OCCN4CCCC4
D04LKS,T08391,D0Y7IC,44205240,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
D04LKS,T08391,D0QD5Y,53354771,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)N3CCC4=NC(=NC=C4C3=O)NC5=CC=C(C=C5)N6CCN(CC6)C
D04LKS,T08391,D0VI7E,53372213,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C(=N3)CCN(C4=O)C5=C(C=CC(=C5)NC(=O)C6=CC(=CC=C6)C(F)(F)F)Cl
D04LKS,T08391,D0IC8O,77387629,COC1=C(C=C(C=C1)C=CC(=O)C2(CCCCC2)C(=O)C=CC3=CC(=C(C=C3)OC)OC)OC
D04LKS,T08391,D0WD1Z,11487078,CC(C)(C(=O)C=CC1=CC(=C(C=C1)OC)OC)C(=O)C=CC2=CC(=C(C=C2)OC)OC
D04LKS,T62460,D0E5IP,3795,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)O)Br)OC
D04LKS,T62460,D0YX5U,3797,CC(C)N(CCC(=O)C1=CC2=CC=CC=C2C=C1)CC3=CC=CC=C3
D04LKS,T62460,D0US9O,45275255,CC(C1=NC=C(C=N1)F)NC2=NC3=C(C=CN3)C(=N2)NC4=CN(C=N4)C
D04LKS,T62460,D09AFI,53380437,C1CN(CCC1N2CC(C2)(CC#N)N3C=C(C=N3)C4=C5C=CNC5=NC=N4)C(=O)C6=C(C(=NC=C6)C(F)(F)F)F
D04LKS,T62460,D06HZA,44603362,CC1(CN(C1)C(=O)C2=CC=C(C=C2)C3=CC=CC4=NC(=NN43)NC(=O)C5CC5)C
D04LKS,T62460,D0SG7B,49831257,C1CC1C(=O)NC2=NN3C(=N2)C=CC=C3C4=CC=C(C=C4)CN5CCS(=O)(=O)CC5
D04LKS,T62460,D0BI3N,44595079,CCS(=O)(=O)N1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C(C(=N3)NC4CC4)C(=O)N
D04LKS,T62460,D0V4DX,118878093,CN1C=C(C=N1)NC2=NC=CC(=N2)N3CC4CCC(C3)N4C(=O)C5CC5(F)F
D04LKS,T62460,DU10JI,72704611,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
D04LKS,T62460,D6N5UC,46851625,CC1=CC(=CC(=C1F)OC)NC2=NC=C(C(=N2)NC3=CC4=C(C=C3)OC(=O)N4)C
D04LKS,T62460,D06EIC,57928403,C1C2CC3CC(C2)(CC1C3NC4=C5C=CNC5=NC=C4C(=O)N)O
D04LKS,T62460,D07JAG,58557659,CCC1CN(CC1C2=CN=C3N2C4=C(NC=C4)N=C3)C(=O)NCC(F)(F)F
D04LKS,T62460,D0Y7IC,44205240,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
D0W7HE,T80276,D05CBJ,49784945,CS(=O)(=O)N1CCC2=C(N=C(N=C21)N3CCOCC3)C4=CN=C(N=C4)N
D0W7HE,T80276,DOR1I0,46927938,CS(=O)(=O)N1CCN(CC1)CC2=CN3C=C(N=C(C3=N2)N4CCOCC4)C5=CN=C(N=C5)N
D0W7HE,T80276,D0Y0FE,46917355,CN(C)CCS(=O)(=O)NC1=CC=C(C=C1)C2=NC(=NC(=N2)N3CCOCC3)N4C5=C(C(=CC=C5)OC)N=C4C(F)F
D0W7HE,T80276,DYF2N4,72550012,COC(=O)NC1=NC=C(C(=C1)C(F)(F)F)C2=NN3C=C(C=C3C(=N2)N4CCOCC4)CN5CCN(CC5)S(=O)(=O)C
D0W7HE,T80276,D0Y2NS,70798655,C1COCCN1C(=O)C2=CN=C3N2C=C(C=C3)C4=CC5=C(C=C4)OC(=N5)N
D0W7HE,T80276,D0H1WC,57519748,CC(CN1C2=C3C=C(C=CC3=NC=C2N(C1=O)C)C4=CC(=CN=C4)C(C)(C)O)OC
D0W7HE,T80276,D0UP1Z,51001932,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C
D0W7HE,T80276,D01QSO,16654980,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4
D0W7HE,T80276,D0S5LD,135565596,COC1=C(C=CC2=C3NCCN3C(=NC(=O)C4=CN=C(N=C4)N)N=C21)OCCCN5CCOCC5
D08QGT,T95913,D02WGD,11851317,C1=CC=C2C(=C1)C3=CC=CC=C3C4=C2NC(=N4)C5=CNC6=C5C=C(C=C6)Br
D08QGT,T95913,D03FIE,25151705,CCNC(=S)NC1=NC2=NC(=CN=C2C=C1)NC3=CC(=C(C(=C3)OC)OC)OC
D08QGT,T95913,D00JIV,51033720,C1COCCN1C2=C(C(=C(S2)C3=NC=NN3)C4=C(C=C(C=C4)C#N)F)C#N
D08QGT,T95913,D0R2UG,52936849,CCOC(=O)C1=CN=C2N1C=C(C=C2)C3=CC(=CN=C3)NS(=O)(=O)C4=CC=CC=C4
D08QGT,T95913,D0R0TW,11964036,CCN1CCN(CC1)CC(=O)NC2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7
D08QGT,T95913,D06DNH,9907093,CC1=CN2C(=O)C=C(N=C2C(=C1)C(C)NC3=CC=CC=C3)N4CCOCC4
D08QGT,T95913,D03DRM,5287855,C1=CC2=C(C=C1C=C3C(=O)NC(=O)S3)OC(O2)(F)F
D08QGT,T95913,D01SSI,24937012,C1CC1CN2CCN(CC2)CC3=CC4=C(S3)C(=NC(=N4)C5=C(C=CC6=C5C=CN6)F)N7CCOCC7
D08QGT,T95913,D00HSJ,10275789,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N(C)N=CC2=CN=C3N2C=C(C=C3)Br
D08QGT,T95913,D03EHM,24905142,C1CCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CN=C5C(=C4)C=CN5)N
D08QGT,T95913,D06PWI,42623951,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F
D08QGT,T95913,D0T3PW,5281672,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
D08QGT,T95913,D08NQM,5289247,C1=CC2=NC=CN=C2C=C1C=C3C(=O)NC(=O)S3
D08QGT,T95913,D04DBA,24882589,CC1=NC2=CN=C3C=CC(=CC3=C2N1C4=CC=C(C=C4)C(C)(C)C#N)C#CC5=CN=CC=C5
D08QGT,T95913,D0W8XH,9884685,C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)O
D08QGT,T95913,D07APP,131255,C1COCCN1C2=CC(=O)C3=CC=CC=C3O2
D08QGT,T95913,D0W1ST,9860529,C1COCCN1C2=CC(=O)C3=C(O2)C4=CC=CC=C4C=C3
D08QGT,T95913,D05BPX,9901372,C1COCCN1C2=NC(=NC3=C2SC=C3)C4=CC(=CC=C4)O
D08QGT,T95913,D07PMP,44187953,CCN1C2=C(C(=NC(=N2)C3=CC=C(C=C3)NC(=O)NC4=CC=C(C=C4)C(=O)N5CCN(CC5)C)N6CCOCC6)N=N1
